filename,cardinality
phylo_order_salmonella_enterica__18.txt,6614099.0
phylo_order_pasteurella_multocida__01.txt,4146441.5
phylo_order_sinorhizobium_meliloti__01.txt,18474484.0
phylo_order_lactobacillus_casei__01.txt,2848100.0
phylo_order_mycobacterium_tuberculosis__08.txt,4414904.5
phylo_order_salmonella_enterica__19.txt,4735102.5
phylo_order_salmonella_enterica__25.txt,6929512.5
phylo_order_salmonella_enterica__31.txt,6671894.5
phylo_order_dustbin__02.txt,27543928.0
phylo_order_campylobacter_jejuni__05.txt,2403846.75
phylo_order_dustbin__16.txt,22551352.0
phylo_order_escherichia_coli__04.txt,6524798.5
phylo_order_escherichia_coli__10.txt,7866782.0
phylo_order_escherichia_coli__06.txt,8304722.0
phylo_order_escherichia_coli__12.txt,4588109.5
phylo_order_dustbin__14.txt,17700150.0
phylo_order_campylobacter_jejuni__07.txt,3547433.25
phylo_order_mycoplasma_pneumoniae__01.txt,802614.75
phylo_order_salmonella_enterica__27.txt,9489157.0
phylo_order_salmonella_enterica__33.txt,6768825.0
phylo_order_mesorhizobium_ciceri__01.txt,37798320.0
phylo_order_staphylococcus_sciuri__01.txt,8897289.0
phylo_order_enterococcus_faecalis__01.txt,3816670.25
phylo_order_burkholderia_multivorans__01.txt,22802866.0
phylo_order_salmonella_enterica__32.txt,6962146.0
phylo_order_salmonella_enterica__26.txt,6761681.5
phylo_order_campylobacter_jejuni__06.txt,2600159.0
phylo_order_dustbin__15.txt,22714772.0
phylo_order_dustbin__01.txt,44753192.0
phylo_order_klebsiella_aerogenes__01.txt,6181534.5
phylo_order_escherichia_coli__13.txt,8693081.0
phylo_order_escherichia_coli__07.txt,5977795.0
phylo_order_pseudomonas_aeruginosa__02.txt,17337168.0
phylo_order_escherichia_coli__03.txt,9049867.0
phylo_order_streptococcus_pneumoniae__09.txt,2710067.25
phylo_order_escherichia_coli__17.txt,8303079.0
phylo_order_dustbin__05.txt,98890056.0
phylo_order_campylobacter_jejuni__02.txt,2009761.75
phylo_order_dustbin__11.txt,20237978.0
phylo_order_salmonella_enterica__22.txt,10577103.0
phylo_order_salmonella_enterica__36.txt,6582733.5
phylo_order_neisseria_gonorrhoeae__03.txt,2179287.5
phylo_order_staphylococcus_argenteus__01.txt,3050715.5
phylo_order_bacillus_cereus__01.txt,19446258.0
phylo_order_aeromonas_salmonicida__01.txt,4827052.5
phylo_order_acinetobacter_baumannii__01.txt,5072200.5
phylo_order_mycoplasma_bovis__01.txt,983068.4375
phylo_order_acinetobacter_pittii__01.txt,9097190.0
phylo_order_neisseria_gonorrhoeae__02.txt,2112001.5
phylo_order_salmonella_enterica__37.txt,10231019.0
phylo_order_salmonella_enterica__23.txt,4763850.0
phylo_order_aeromonas_veronii__01.txt,25273244.0
phylo_order_dustbin__10.txt,41064800.0
phylo_order_campylobacter_jejuni__03.txt,3120087.75
phylo_order_dustbin__04.txt,33228376.0
phylo_order_escherichia_coli__16.txt,5754611.5
phylo_order_escherichia_coli__02.txt,6287189.0
phylo_order_streptococcus_pneumoniae__08.txt,4637647.5
phylo_order_streptococcus_equi__01.txt,3352057.5
phylo_order_treponema_pallidum__01.txt,5220621.0
phylo_order_wolbachia_endosymbiont_of_drosophila_melanogaster__01.txt,1227460.0
phylo_order_pseudomonas_aeruginosa__01.txt,5899029.5
phylo_order_vibrio_parahaemolyticus__01.txt,15419693.0
phylo_order_escherichia_coli__14.txt,7617198.5
phylo_order_campylobacter_jejuni__01.txt,2218532.0
phylo_order_enterobacter_cloacae__01.txt,11791889.0
phylo_order_dustbin__12.txt,27346972.0
phylo_order_dustbin__06.txt,22922234.0
phylo_order_salmonella_enterica__09.txt,9585140.0
phylo_order_salmonella_enterica__35.txt,4667088.0
phylo_order_salmonella_enterica__21.txt,7525950.5
phylo_order_cronobacter_sakazakii__01.txt,6908819.0
phylo_order_acinetobacter_baumannii__02.txt,18070830.0
phylo_order_roseburia_hominis__01.txt,46833092.0
phylo_order_mycobacterium_avium__01.txt,4673514.5
phylo_order_neisseria_gonorrhoeae__01.txt,2240100.0
phylo_order_salmonella_enterica__20.txt,7435838.0
phylo_order_salmonella_enterica__34.txt,4714681.0
phylo_order_lactobacillus_plantarum__01.txt,5599844.0
phylo_order_salmonella_enterica__08.txt,7511935.5
phylo_order_dustbin__07.txt,23186350.0
phylo_order_erysipelothrix_rhusiopathiae__01.txt,3166622.25
phylo_order_dustbin__13.txt,60408336.0
phylo_order_escherichia_coli__01.txt,6843269.0
phylo_order_campylobacter_lari__01.txt,12664312.0
phylo_order_escherichia_coli__15.txt,7155450.0
phylo_order_citrobacter_rodentium__01.txt,5494098.0
phylo_order_streptococcus_pyogenes__02.txt,2402947.75
phylo_order_streptococcus_pneumoniae__06.txt,2990854.5
phylo_order_escherichia_coli__18.txt,11452621.0
phylo_order_streptococcus_agalactiae__03.txt,2968057.75
phylo_order_streptococcus_pneumoniae__12.txt,2133242.5
phylo_order_dustbin__22.txt,16220218.0
phylo_order_salmonella_enterica__11.txt,10938453.0
phylo_order_salmonella_enterica__05.txt,13862276.0
phylo_order_rhizobium_leguminosarum__01.txt,24346078.0
phylo_order_salmonella_enterica__39.txt,8075046.5
phylo_order_burkholderia_ubonensis__01.txt,18749022.0
phylo_order_salmonella_enterica__38.txt,6703381.0
phylo_order_salmonella_enterica__04.txt,6622365.5
phylo_order_salmonella_enterica__10.txt,8284184.5
phylo_order_mycobacterium_tuberculosis__01.txt,4617410.5
phylo_order_bacteroides_fragilis__01.txt,15675044.0
phylo_order_streptococcus_agalactiae__02.txt,2832544.25
phylo_order_escherichia_coli__19.txt,8372164.0
phylo_order_streptococcus_pneumoniae__13.txt,2125534.75
phylo_order_streptococcus_pneumoniae__07.txt,3758350.25
phylo_order_streptococcus_pyogenes__03.txt,2320403.25
phylo_order_streptococcus_pyogenes__01.txt,3122294.0
phylo_order_streptococcus_pneumoniae__11.txt,2980752.5
phylo_order_streptococcus_pneumoniae__05.txt,3051496.5
phylo_order_dustbin__09.txt,15440744.0
phylo_order_dustbin__21.txt,10845139.0
phylo_order_salmonella_enterica__06.txt,6881050.5
phylo_order_mycobacterium_tuberculosis__03.txt,4283172.5
phylo_order_salmonella_enterica__12.txt,67321968.0
phylo_order_campylobacter_helveticus__01.txt,3898414.5
phylo_order_brucella_abortus__01.txt,3424020.25
phylo_order_burkholderia_pseudomallei__01.txt,7522336.0
phylo_order_oenococcus_oeni__01.txt,2714633.0
phylo_order_mycobacterium_tuberculosis__02.txt,4908197.5
phylo_order_salmonella_enterica__13.txt,6524442.5
phylo_order_salmonella_enterica__07.txt,11503955.0
phylo_order_dustbin__20.txt,10545781.0
phylo_order_dustbin__08.txt,22560088.0
phylo_order_streptococcus_pneumoniae__04.txt,3429910.75
phylo_order_streptococcus_pneumoniae__10.txt,2702994.0
phylo_order_streptococcus_agalactiae__01.txt,2421904.0
phylo_order_escherichia_albertii__01.txt,13683770.0
phylo_order_mannheimia_haemolytica__01.txt,2906415.25
phylo_order_mycobacteroides_chelonae__01.txt,35074288.0
phylo_order_streptococcus_pyogenes__04.txt,2252645.75
phylo_order_escherichia_coli__22.txt,8197768.0
phylo_order_dustbin__18.txt,72864840.0
phylo_order_mycobacterium_tuberculosis__12.txt,4513539.5
phylo_order_salmonella_enterica__03.txt,6493897.5
phylo_order_salmonella_enterica__17.txt,4965126.5
phylo_order_mycobacterium_tuberculosis__06.txt,4461162.5
phylo_order_bordetella_pertussis__01.txt,3637825.75
phylo_order_clostridium_botulinum__01.txt,30032764.0
phylo_order_mycolicibacterium_smegmatis__01.txt,42744628.0
phylo_order_burkholderia_vietnamiensis__01.txt,22818502.0
phylo_order_salmonella_enterica__16.txt,6530250.0
phylo_order_staphylococcus_pseudintermedius__01.txt,5188855.5
phylo_order_mycobacterium_tuberculosis__07.txt,4632778.5
phylo_order_mycobacterium_tuberculosis__13.txt,4391433.5
phylo_order_salmonella_enterica__02.txt,5917690.5
phylo_order_dustbin__19.txt,31059718.0
phylo_order_neisseria_subflava__01.txt,17524292.0
phylo_order_klebsiella_variicola__01.txt,14101548.0
phylo_order_serratia_marcescens__01.txt,21176034.0
phylo_order_streptococcus_uberis__01.txt,4109219.5
phylo_order_escherichia_coli__23.txt,7270575.0
phylo_order_streptococcus_pneumoniae__01.txt,2841678.75
phylo_order_staphylococcus_haemolyticus__01.txt,8215011.5
phylo_order_streptococcus_pyogenes__05.txt,2252817.0
phylo_order_streptococcus_oralis__01.txt,48924980.0
phylo_order_pseudomonas_syringae__01.txt,14733720.0
phylo_order_burkholderia_cepacia__01.txt,14548553.0
phylo_order_escherichia_coli__09.txt,11831322.0
phylo_order_streptococcus_pneumoniae__03.txt,3200747.5
phylo_order_escherichia_coli__21.txt,7471044.5
phylo_order_campylobacter_jejuni__08.txt,2852645.75
phylo_order_salmonella_enterica__28.txt,6270647.0
phylo_order_mycobacterium_tuberculosis__05.txt,4436811.5
phylo_order_salmonella_enterica__14.txt,7445199.0
phylo_order_mycobacterium_tuberculosis__11.txt,4519781.5
phylo_order_hungateiclostridium_thermocellum__01.txt,3465351.75
phylo_order_burkholderia_cenocepacia__01.txt,57944836.0
phylo_order_salmonella_enterica__01.txt,6335504.0
phylo_order_mycobacterium_tuberculosis__10.txt,4393409.0
phylo_order_mycobacterium_tuberculosis__04.txt,4514415.0
phylo_order_salmonella_enterica__15.txt,11771725.0
phylo_order_salmonella_enterica__29.txt,7815566.0
phylo_order_escherichia_coli__20.txt,9596207.0
phylo_order_escherichia_coli__08.txt,10742224.0
phylo_order_streptococcus_pneumoniae__02.txt,3014325.0
phylo_order_citrobacter_freundii__01.txt,16962456.0
phylo_order_yersinia_pseudotuberculosis__01.txt,4874210.0
phylo_order_bacillus_thuringiensis__01.txt,79513232.0
phylo_order_mycobacterium_chimaera__01.txt,8583709.0
phylo_order_listeria_monocytogenes__04.txt,3782308.0
phylo_order_borreliella_burgdorferi__01.txt,2808234.0
phylo_order_enterococcus_hirae__01.txt,9113901.0
phylo_order_campylobacter_coli__01.txt,3011990.0
phylo_order_streptococcus_mitis__01.txt,15596992.0
phylo_order_klebsiella_pneumoniae__01.txt,14795421.0
phylo_order_listeria_monocytogenes__05.txt,3581862.5
phylo_order_brucella_suis__01.txt,3421999.0
phylo_order_streptococcus_sp_group_b__01.txt,2040790.625
phylo_order_streptococcus_pseudopneumoniae__01.txt,13874552.0
phylo_order_streptococcus_dysgalactiae__01.txt,4339991.5
phylo_order_listeria_monocytogenes__07.txt,5087164.0
phylo_order_lactobacillus_rhamnosus__01.txt,8013182.0
phylo_order_streptococcus_suis__01.txt,3352847.0
phylo_order_klebsiella_pneumoniae__03.txt,5841923.5
phylo_order_campylobacter_coli__02.txt,2624941.75
phylo_order_neisseria_lactamica__01.txt,4686854.5
phylo_order_campylobacter_coli__03.txt,2370834.5
phylo_order_staphylococcus_capitis__01.txt,16356498.0
phylo_order_klebsiella_pneumoniae__02.txt,17199080.0
phylo_order_listeria_monocytogenes__06.txt,5266071.0
phylo_order_yersinia_pestis__01.txt,4842630.5
phylo_order_listeria_monocytogenes__02.txt,7166025.0
phylo_order_elizabethkingia_anophelis__01.txt,3883528.5
phylo_order_chlamydia_trachomatis__01.txt,1339146.625
phylo_order_legionella_pneumophila__01.txt,5073050.0
phylo_order_staphylococcus_aureus__09.txt,2957871.25
phylo_order_actinobacillus_pleuropneumoniae__01.txt,3160147.25
phylo_order_corynebacterium_diphtheriae__01.txt,10166498.0
phylo_order_prochlorococcus_marinus__01.txt,14989202.0
phylo_order_staphylococcus_epidermidis__01.txt,3598649.75
phylo_order_staphylococcus_aureus__08.txt,3894917.5
phylo_order_eubacterium_hallii__01.txt,21962778.0
phylo_order_listeria_monocytogenes__03.txt,3451381.0
phylo_order_aeromonas_hydrophila__01.txt,31905380.0
phylo_order_mycoplasma_hyopneumoniae__01.txt,1849165.0
phylo_order_pseudomonas_putida__01.txt,50770604.0
phylo_order_stenotrophomonas_maltophilia__01.txt,16659210.0
phylo_order_listeria_monocytogenes__01.txt,5861223.5
phylo_order_vibrio_vulnificus__01.txt,13714172.0
phylo_order_flavobacterium_johnsoniae__01.txt,83180232.0
phylo_order_taylorella_equigenitalis__01.txt,1834103.875
phylo_order_klebsiella_pneumoniae__04.txt,11057807.0
phylo_order_mycobacterium_bovis__01.txt,4524961.5
phylo_order_porphyromonas_gingivalis__01.txt,25264660.0
phylo_order_lactobacillus_salivarius__01.txt,5407838.0
