#Path	Size (est.)
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447652.fa	4232497.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447518.fa	4710898.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447348.fa	4204808.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446978.fa	4343600.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447441.fa	4254108.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446994.fa	4235709.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447434.fa	4244147.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446895.fa	4269144.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447407.fa	4262466.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447537.fa	4238652.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447559.fa	4288107.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446993.fa	4257129.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447353.fa	4191527.75000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447669.fa	4228884.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447390.fa	4210488.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446944.fa	4253247.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447562.fa	4178606.25000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446941.fa	4260112.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446919.fa	4176785.25000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447467.fa	4160971.75000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447551.fa	4226181.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446908.fa	4221905.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104093460.fa	5177208.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446933.fa	4262448.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446940.fa	4253322.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447568.fa	4283713.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104061161.fa	5163280.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446891.fa	4242819.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447556.fa	4251541.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447535.fa	4295501.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447554.fa	4304216.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447323.fa	4273959.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446897.fa	4245299.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447584.fa	4264108.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447344.fa	4257518.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447411.fa	4246852.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446918.fa	4249865.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446942.fa	4285145.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447023.fa	4235840.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447424.fa	4278565.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447005.fa	4298455.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447419.fa	4273626.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446920.fa	4234312.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447571.fa	4207838.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447016.fa	4281091.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447656.fa	4302159.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447433.fa	4254605.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447408.fa	4291614.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447325.fa	4297277.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447320.fa	4226943.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447546.fa	4290354.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447595.fa	4299708.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447303.fa	4276136.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447307.fa	4271118.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447589.fa	4273415.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446936.fa	4254239.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447397.fa	4181039.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447561.fa	4298024.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446977.fa	4304471.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447376.fa	4231009.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447695.fa	4303298.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447018.fa	4311540.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447477.fa	4296790.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446965.fa	4280716.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447380.fa	4282092.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447305.fa	4284302.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447335.fa	4308777.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447650.fa	4263567.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447645.fa	4263108.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447578.fa	4307494.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447564.fa	4002257.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447549.fa	4263108.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446905.fa	4282325.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446939.fa	4243515.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447622.fa	4245135.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447567.fa	4239771.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446972.fa	4263038.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447702.fa	4269654.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447423.fa	4296796.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447617.fa	4301635.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447435.fa	4255071.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447579.fa	4261254.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104357642.fa	4839822.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447001.fa	4203406.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446958.fa	4242302.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446995.fa	4255543.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447422.fa	4210492.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447632.fa	4241539.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447333.fa	4313439.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447118.fa	4228312.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447543.fa	4105963.25000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446998.fa	4260620.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447587.fa	4281933.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447368.fa	4282223.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447311.fa	4266865.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446932.fa	4254239.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447386.fa	5069078.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447627.fa	4216890.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447553.fa	4280090.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446925.fa	4308346.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447414.fa	4533121.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104153404.fa	4682178.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447658.fa	4273653.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104357592.fa	4790213.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447476.fa	4243357.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447420.fa	4290098.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446950.fa	4270512.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446956.fa	4237656.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447636.fa	4264243.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447032.fa	4272778.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447532.fa	4275762.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447389.fa	4263486.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447591.fa	4261683.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104153402.fa	4844458.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446903.fa	4240684.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447614.fa	4297176.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446969.fa	4279370.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446967.fa	4259982.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446907.fa	4257358.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447400.fa	4309114.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447613.fa	4613568.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446948.fa	4335442.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446979.fa	4279034.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446931.fa	4255231.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447437.fa	4267375.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447327.fa	4286524.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447465.fa	4280557.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447180.fa	4260816.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447703.fa	4262114.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104390468.fa	4452833.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447413.fa	4278571.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447633.fa	4266379.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447351.fa	4209549.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447429.fa	4461809.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447668.fa	4228884.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446911.fa	4273813.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447706.fa	4289306.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447583.fa	4264743.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446981.fa	4268635.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447530.fa	4285521.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447463.fa	4242661.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447378.fa	4275296.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447403.fa	4234933.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447388.fa	4238037.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447697.fa	4104983.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447628.fa	4143998.75000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447704.fa	4286792.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446927.fa	4268873.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104446989.fa	4316051.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__01/SAMEA104447631.fa	4292187.50000000
