#Path	Size (est.)
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756194.fa	7087802.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756174.fa	6999497.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914684.fa	7077367.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756310.fa	7117758.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756200.fa	7121762.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914675.fa	7096248.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756197.fa	7089052.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756172.fa	7034691.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867686.fa	6697747.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867616.fa	6989314.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914678.fa	6888519.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867619.fa	6995696.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867662.fa	6212872.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914676.fa	6606299.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867653.fa	6446315.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756195.fa	6755857.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756106.fa	6168025.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914690.fa	6549883.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867630.fa	5759272.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867675.fa	5288563.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756190.fa	4999327.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756286.fa	5086584.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867622.fa	4955952.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867666.fa	4869522.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867635.fa	4923769.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09951167.fa	4304085.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN10060541.fa	4281157.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867690.fa	4678288.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914691.fa	4581622.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756199.fa	4570194.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867684.fa	4385032.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867660.fa	4475549.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867674.fa	4444534.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867668.fa	4480840.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867670.fa	4437221.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867678.fa	4450024.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867647.fa	4457280.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867639.fa	4474884.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867628.fa	4341222.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756294.fa	4380213.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867680.fa	4387849.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867659.fa	4385040.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756175.fa	4388119.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867664.fa	4393278.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867626.fa	4426815.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914671.fa	4368481.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09933014.fa	4319940.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN10060536.fa	4315178.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914718.fa	4356567.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756164.fa	4292801.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914654.fa	4377296.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914668.fa	4368848.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756220.fa	4389489.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867615.fa	4357636.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914723.fa	4386723.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914642.fa	4377888.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914711.fa	4369139.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756295.fa	4387760.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN10060533.fa	4334807.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914635.fa	4362711.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756253.fa	4362812.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914715.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914699.fa	4350330.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756258.fa	4357584.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756078.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756284.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914707.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914648.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914682.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756306.fa	4385949.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN10120088.fa	4341244.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756292.fa	4332006.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756092.fa	4341519.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914712.fa	4366215.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756315.fa	4341519.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914661.fa	4349455.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756111.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756244.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756222.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN10120074.fa	4382272.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756221.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914637.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914645.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756264.fa	4342385.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756181.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756237.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914666.fa	4323994.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914634.fa	4368570.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914614.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914662.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756277.fa	4381181.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914633.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756141.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756054.fa	4372728.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756094.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914735.fa	4377888.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756255.fa	4364272.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756159.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914694.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756236.fa	4375135.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914703.fa	4375135.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756234.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914667.fa	4362943.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914688.fa	4361876.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756219.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914727.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756229.fa	4361003.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN10120075.fa	4325196.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756276.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756161.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914700.fa	4369259.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756187.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914655.fa	4375135.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914680.fa	4372728.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756052.fa	4372728.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756226.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756228.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914714.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914741.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914705.fa	4375135.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914740.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756107.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN10185847.fa	4355216.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756326.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756122.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756290.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756238.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756218.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914623.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914713.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914730.fa	4372882.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756321.fa	4366858.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756063.fa	4366858.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756162.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756096.fa	4372728.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914646.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914631.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756062.fa	4366858.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914669.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914617.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756324.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756267.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914656.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756325.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756287.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756227.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756114.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914674.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756082.fa	4363431.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756281.fa	4367037.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756112.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756117.fa	4347715.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09867687.fa	4359043.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756165.fa	4377888.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756148.fa	4369013.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756049.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914683.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756206.fa	4372728.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756186.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756297.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756225.fa	4368570.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756053.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756077.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756110.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756313.fa	4327200.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756303.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756338.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756124.fa	4370263.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756119.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756289.fa	4350282.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756057.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914665.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756198.fa	4381181.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756213.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756160.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756156.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914693.fa	4343732.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756275.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756130.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756108.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756230.fa	4347715.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914725.fa	4361876.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914681.fa	4368570.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756080.fa	4366858.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756147.fa	4349473.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914736.fa	4341418.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914647.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914687.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756336.fa	4356281.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756259.fa	4374445.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756140.fa	4353536.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09985052.fa	4291239.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756075.fa	4353521.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN10120083.fa	4366382.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756285.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756104.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756102.fa	4348708.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756169.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914643.fa	4311163.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914733.fa	4368570.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09914696.fa	4365982.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756251.fa	4369447.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756066.fa	4335802.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756065.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756061.fa	4330029.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756126.fa	4372728.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756240.fa	4347715.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756084.fa	4370530.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__13/SAMN09756137.fa	4347074.00000000
