#Path	Size (est.)
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485459.fa	9084567.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485448.fa	9117379.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569272.fa	9390684.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485223.fa	9403778.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530914.fa	9652963.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569241.fa	9303937.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530922.fa	9185048.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA2040758.fa	8617261.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530600.fa	9150574.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688552.fa	8422791.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569265.fa	8385926.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688635.fa	8382764.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485333.fa	8449522.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1876346.fa	8601811.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA2042174.fa	8776853.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1708441.fa	8606686.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688568.fa	8369282.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569174.fa	8821568.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688661.fa	8508177.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556573.fa	8385945.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1708411.fa	8602200.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485338.fa	8648904.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569176.fa	8816786.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556575.fa	8695621.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1465926.fa	8264936.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530666.fa	8751561.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA2067187.fa	8406883.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556512.fa	8170480.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688544.fa	8090464.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530849.fa	8153773.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530850.fa	7388313.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688601.fa	7607094.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1523360.fa	7724301.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688534.fa	8047280.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569242.fa	7621735.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1708409.fa	7701509.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688494.fa	6967339.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530865.fa	7497957.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1885930.fa	7359844.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA2040745.fa	7216021.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485487.fa	7123962.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688493.fa	6649377.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1886017.fa	6890619.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1570993.fa	7207478.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530735.fa	7072345.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530677.fa	6834864.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1465924.fa	6860888.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556626.fa	6644986.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530862.fa	6867237.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530966.fa	6445506.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485433.fa	6257014.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530691.fa	5870300.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485403.fa	6094066.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1903009.fa	5540374.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485517.fa	5678821.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556711.fa	5721958.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569332.fa	5541685.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530712.fa	5528222.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569134.fa	5253825.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485347.fa	5687218.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1708319.fa	5468458.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1886002.fa	4269028.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1886014.fa	4278482.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1886079.fa	4312896.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1885996.fa	4252349.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1885971.fa	4320621.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1886003.fa	4311688.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530950.fa	5075549.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530810.fa	4840647.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1885892.fa	4300732.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530789.fa	4883823.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530773.fa	4960839.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485301.fa	4944747.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1885935.fa	4283672.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1707877.fa	4887233.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569239.fa	4784364.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530673.fa	4729219.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530801.fa	4930746.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA2042184.fa	4634187.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530616.fa	4713765.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569306.fa	4768274.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1903188.fa	4759182.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688501.fa	4744682.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569102.fa	4578941.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1929816.fa	4605874.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530622.fa	4660877.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556640.fa	4611319.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1570060.fa	4561429.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530661.fa	4559013.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530611.fa	4571254.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1877070.fa	4347789.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1877230.fa	4343098.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530816.fa	4467159.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1465967.fa	4432691.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530925.fa	4555557.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569218.fa	4461193.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688567.fa	4454710.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688556.fa	4313325.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530617.fa	4459823.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1573042.fa	4416706.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530681.fa	4491997.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1877246.fa	4337295.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1903015.fa	4320857.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688657.fa	4490225.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1570976.fa	4432901.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1903164.fa	4234916.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1573040.fa	4286610.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1877250.fa	4319261.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530828.fa	4456230.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1877294.fa	4327926.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1707826.fa	4421592.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569159.fa	4426596.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1877257.fa	4296096.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA2067185.fa	4591817.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556657.fa	4353109.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569231.fa	4368683.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA2067180.fa	4582599.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1903005.fa	4313611.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556695.fa	4333607.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1903129.fa	4316816.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485319.fa	4429237.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1708353.fa	4309436.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1573041.fa	4365192.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1708472.fa	4298431.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1708448.fa	4338642.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569116.fa	4367251.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1708393.fa	4248506.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485316.fa	4391073.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485295.fa	4400672.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485341.fa	4401361.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530905.fa	4370652.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556588.fa	4409533.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1707720.fa	4338057.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485516.fa	4430984.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485492.fa	4399617.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485485.fa	4388449.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485503.fa	4387566.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556722.fa	4355126.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1708205.fa	4233897.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556792.fa	4345811.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485251.fa	4429587.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485515.fa	4386236.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688467.fa	4306310.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1877206.fa	4266711.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1904025.fa	4339538.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485500.fa	4420961.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1569194.fa	4359375.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485226.fa	4385258.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1903166.fa	4351769.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485382.fa	4393904.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485366.fa	4388713.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1708337.fa	4216792.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1885988.fa	4364992.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1707779.fa	4344934.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1903086.fa	4364879.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1530624.fa	4352455.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1966175.fa	4357226.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1877198.fa	4383801.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485490.fa	4356791.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1523382.fa	4374768.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688613.fa	4325321.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1469530.fa	4340045.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1904094.fa	4358259.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485279.fa	4392182.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA2061318.fa	4345848.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1903091.fa	4361233.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA2067179.fa	4518127.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485303.fa	4389565.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485460.fa	4389985.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688614.fa	4353912.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485481.fa	4338082.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688629.fa	4317899.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1903093.fa	4324181.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1707661.fa	4394313.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485404.fa	4392182.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1688640.fa	4353912.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1885922.fa	4354692.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556602.fa	4333557.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485405.fa	4383919.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1523361.fa	4387144.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485390.fa	4362491.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1556708.fa	4353757.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA2067181.fa	4526267.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485325.fa	4357421.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1485235.fa	4338608.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__03/SAMEA1903049.fa	4295631.00000000
