#Path	Size (est.)
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367270.fa	4439572.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231246.fa	4524149.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367296.fa	4466500.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231247.fa	4491664.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3392507.fa	4302170.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231253.fa	4482755.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231261.fa	4519843.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231243.fa	4536056.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231254.fa	4464101.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231250.fa	4514257.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231603.fa	4529036.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231258.fa	4516795.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231550.fa	4463234.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231539.fa	4313072.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231262.fa	4464398.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3334368.fa	4250989.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3346015.fa	4257618.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231244.fa	4444975.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367262.fa	4469157.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3360011.fa	4296264.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367302.fa	4407894.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231251.fa	4403820.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710902.fa	4372828.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231249.fa	4429216.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2709772.fa	4389468.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2794327.fa	4509607.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231259.fa	4447255.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367301.fa	4479470.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231697.fa	4480529.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3356014.fa	4313536.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231255.fa	4427613.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231257.fa	4402234.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367263.fa	4436619.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3232883.fa	4400575.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367308.fa	4413851.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367264.fa	4490844.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3257554.fa	4350366.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3340419.fa	4223794.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231599.fa	4365440.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231767.fa	4361560.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2709652.fa	4433551.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367297.fa	4382999.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3340432.fa	4250873.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367300.fa	4345941.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367307.fa	4381816.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231670.fa	4338826.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3281360.fa	4327512.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367278.fa	4367536.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783527.fa	4363643.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3420943.fa	4332375.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231659.fa	4323048.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3305607.fa	4275849.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231542.fa	4350310.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2794329.fa	4389194.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231624.fa	4323048.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2794363.fa	4378320.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2794321.fa	4426677.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231560.fa	4349020.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231275.fa	3834287.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2794315.fa	4340144.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783157.fa	4357963.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2794322.fa	4380631.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2782934.fa	4369658.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367275.fa	4324916.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3233430.fa	4255022.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367539.fa	4325258.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783253.fa	4339962.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367306.fa	4271702.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783566.fa	4353869.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3359918.fa	4364948.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783447.fa	4356258.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3374887.fa	4339754.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710989.fa	4354703.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231675.fa	4323048.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3430694.fa	4322807.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710922.fa	4344896.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783495.fa	4341654.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3305054.fa	4278818.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2711033.fa	4339962.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783485.fa	4335039.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367293.fa	4358149.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3392415.fa	4333134.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783225.fa	4362734.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783176.fa	4357963.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2794314.fa	4374687.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2782933.fa	4345918.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783424.fa	4339962.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783552.fa	4339962.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783082.fa	4341654.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710849.fa	4349602.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2711054.fa	4343135.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783218.fa	4358440.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710703.fa	4341654.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783034.fa	4313289.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367274.fa	4372792.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783257.fa	4346592.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710717.fa	4313289.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2711034.fa	4342763.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2794372.fa	4348114.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783162.fa	4339962.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783148.fa	4344652.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783077.fa	4343201.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783506.fa	4342422.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783476.fa	4318477.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783411.fa	4354555.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2782898.fa	4321240.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783321.fa	4318477.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2711042.fa	4332260.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783468.fa	4367236.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710754.fa	4334176.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3209543.fa	4348431.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3421177.fa	4332862.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710919.fa	4340118.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783371.fa	4330794.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710877.fa	4334176.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783563.fa	4329255.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2711002.fa	4370269.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2782956.fa	4330794.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710966.fa	4356694.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783079.fa	4329255.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783317.fa	4337397.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231563.fa	4337535.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2782917.fa	4346592.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2794334.fa	4373058.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783466.fa	4354555.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2782876.fa	4332479.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783067.fa	4325891.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783486.fa	4330575.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783249.fa	4332260.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3374748.fa	4351186.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783374.fa	4351650.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783429.fa	4330794.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783341.fa	4357963.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783604.fa	4339962.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3334365.fa	4321061.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783410.fa	4354555.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783108.fa	4332260.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3374807.fa	4369468.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710961.fa	4321662.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3305055.fa	4254487.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783595.fa	4318406.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3392612.fa	4346410.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710818.fa	4325032.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783007.fa	4354710.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783228.fa	4304777.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3420861.fa	4344699.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2782978.fa	4330794.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367291.fa	4336229.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710916.fa	4325032.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783158.fa	4320372.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3367279.fa	4310942.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783528.fa	4330794.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783462.fa	4357963.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3231544.fa	4331322.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783505.fa	4330794.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783611.fa	4329943.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710757.fa	4326494.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2710732.fa	4325891.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783359.fa	4329110.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2782928.fa	4359689.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3374740.fa	4333341.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3374849.fa	4329255.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783530.fa	4336562.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA3420871.fa	4349138.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__05/SAMEA2783183.fa	4337187.50000000
