#Path	Size (est.)
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659916.fa	8106016.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660307.fa	8940057.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658947.fa	8257865.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658395.fa	8291004.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659477.fa	7968966.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660020.fa	8565503.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658209.fa	8170237.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660356.fa	8057332.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659627.fa	8089083.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658273.fa	7972486.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659941.fa	7820441.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344685.fa	7919708.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658185.fa	7944617.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660213.fa	7324271.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658759.fa	7592196.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659458.fa	7364167.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659044.fa	7061446.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660028.fa	7291850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658681.fa	7166279.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07765985.fa	7455578.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659014.fa	7468683.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658998.fa	7381635.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660472.fa	6635802.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344658.fa	7441158.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659540.fa	7194608.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07766020.fa	6978640.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07373568.fa	7468531.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659890.fa	6700230.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660246.fa	6732137.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658656.fa	6684574.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659053.fa	6786086.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658879.fa	7095521.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660129.fa	6315846.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658506.fa	6759713.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659659.fa	6657415.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659883.fa	6647891.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658221.fa	6673144.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06920065.fa	7033138.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659623.fa	6633266.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07766137.fa	6937937.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660299.fa	6602121.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660087.fa	6684593.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07765993.fa	7115489.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658696.fa	6576799.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659946.fa	6581217.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658995.fa	6661681.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344667.fa	6760536.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658997.fa	6605966.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660107.fa	6714399.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658532.fa	6741279.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658423.fa	6843211.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07766182.fa	7105653.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659988.fa	6708810.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06210014.fa	6406867.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07765909.fa	7023087.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06473150.fa	6903180.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659419.fa	6800998.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659834.fa	6141073.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660165.fa	6388533.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658302.fa	6474919.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660352.fa	6497273.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659599.fa	6318242.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660263.fa	6601048.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659032.fa	6501935.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660373.fa	6555760.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07766134.fa	6542467.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658635.fa	6407424.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658158.fa	6183254.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06209895.fa	6255558.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660442.fa	6346098.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660262.fa	6213991.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07766060.fa	6041398.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344637.fa	6186136.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658215.fa	6032375.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660318.fa	5893385.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658399.fa	5732443.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659367.fa	5740498.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344682.fa	6013750.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658283.fa	5711576.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344599.fa	4336080.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658923.fa	5383398.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344713.fa	4248200.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658348.fa	5228536.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344598.fa	4263291.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344723.fa	4333107.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344590.fa	4283664.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659832.fa	5343510.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344716.fa	4336278.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658660.fa	5408444.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344677.fa	5376626.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344720.fa	4284624.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344717.fa	4356432.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344707.fa	4326450.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344709.fa	4309042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344710.fa	4499731.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660375.fa	5215805.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06092377.fa	5320284.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344595.fa	4307196.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659618.fa	5098108.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659790.fa	5025602.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344591.fa	4305923.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660443.fa	4951794.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344711.fa	4472238.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344594.fa	4243356.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658721.fa	5035713.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344718.fa	4309303.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344600.fa	4305455.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07766300.fa	4999811.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344715.fa	4298803.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660055.fa	4888660.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659353.fa	4901437.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344719.fa	4286238.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06920077.fa	4241787.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344727.fa	4335200.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06473203.fa	4323919.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344724.fa	4347535.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344721.fa	4284783.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07341195.fa	4658693.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660146.fa	4802031.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06473169.fa	4266742.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658738.fa	4568658.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659027.fa	4717984.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07331218.fa	4615557.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659081.fa	4513586.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658349.fa	4594436.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658344.fa	4514659.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658229.fa	4692328.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660077.fa	4505471.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660114.fa	4534842.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07956505.fa	4309234.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06847537.fa	4510139.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660464.fa	4576400.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06209899.fa	4421053.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659410.fa	4550953.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659965.fa	4518523.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06627640.fa	4231927.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344701.fa	4345436.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06627992.fa	4276509.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658459.fa	4580944.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658300.fa	4563489.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06856012.fa	4589509.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659823.fa	4526492.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06473166.fa	4301499.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06473168.fa	4307793.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659614.fa	4599678.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659057.fa	4563990.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658237.fa	4515184.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660326.fa	4622108.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660305.fa	4387667.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659596.fa	4464478.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06920102.fa	4269845.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06627994.fa	4319294.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658205.fa	4470408.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07766457.fa	4524665.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06627448.fa	4295370.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344601.fa	4348159.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06473163.fa	4471503.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660379.fa	4456261.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658452.fa	4476357.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344722.fa	4374015.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658485.fa	4393553.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06473159.fa	4282176.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658586.fa	4407649.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658949.fa	4423342.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658478.fa	4392180.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660147.fa	4451969.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06627996.fa	4228970.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659066.fa	4430621.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06473164.fa	4279522.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660157.fa	4501592.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659686.fa	4241169.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658873.fa	4415292.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344726.fa	4347165.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658826.fa	4319291.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658892.fa	4466634.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06920052.fa	4264256.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06920064.fa	4452919.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344609.fa	4331796.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658962.fa	4413734.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658809.fa	4412733.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06092696.fa	4304013.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344661.fa	4462384.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659717.fa	4403679.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06627426.fa	4313211.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06473158.fa	4261109.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344664.fa	4503093.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07660158.fa	4443592.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658620.fa	4400672.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658514.fa	4420750.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07766132.fa	4450750.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN06210040.fa	4431224.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658958.fa	4386896.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07956507.fa	4319263.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659383.fa	4419511.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344652.fa	4426485.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659960.fa	4398946.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07956497.fa	4209801.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344700.fa	4316803.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07568201.fa	4369794.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658140.fa	4504685.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07344683.fa	4450859.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659912.fa	4370668.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07658753.fa	4386488.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659385.fa	4472531.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__10/SAMN07659951.fa	4443380.50000000
