#Path	Size (est.)
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575902.fa	4335462.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575651.fa	4355056.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575664.fa	4360189.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06092074.fa	4338194.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06055676.fa	4306621.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575705.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575672.fa	4365167.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06091755.fa	4314689.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575649.fa	4372064.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575660.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575832.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06092066.fa	4280187.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575866.fa	4362723.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06055987.fa	4307089.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577337.fa	4356439.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575661.fa	4360189.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575819.fa	4339714.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05969969.fa	4310981.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05576404.fa	4336263.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575858.fa	4358144.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575189.fa	4344646.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575153.fa	4359159.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577204.fa	4298895.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575193.fa	4314674.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05789072.fa	4361512.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06092167.fa	4325022.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575897.fa	4341406.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575701.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575698.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575691.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575657.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575854.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05576302.fa	4332868.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575678.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06091968.fa	4328796.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575158.fa	4347375.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577187.fa	4329847.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575669.fa	4360189.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05789032.fa	4364117.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575658.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575693.fa	4360189.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575670.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05576403.fa	4338816.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575652.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06055884.fa	4342733.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575707.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05576280.fa	4307341.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06055947.fa	4338417.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575659.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575650.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575903.fa	4353182.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577365.fa	4350457.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575935.fa	4320565.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06055736.fa	4333158.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575834.fa	4352312.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575725.fa	4365167.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575904.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05576142.fa	4388318.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575888.fa	4341406.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06091810.fa	4324827.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575686.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575195.fa	4341406.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575720.fa	4360189.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575870.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577235.fa	4318524.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05576331.fa	4304243.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575709.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06055606.fa	4304827.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575841.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575700.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575688.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575172.fa	4341115.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575699.fa	4360189.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05576523.fa	4272613.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05576405.fa	4309721.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575912.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575936.fa	4348906.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577587.fa	4355158.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577355.fa	4339714.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05969938.fa	4348728.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575889.fa	4352312.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575646.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575663.fa	4370349.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575853.fa	4333775.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577558.fa	4353682.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05576956.fa	4299254.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575150.fa	4338335.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575937.fa	4343965.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN06091846.fa	4313647.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575644.fa	4360189.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05576406.fa	4333034.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575711.fa	4360189.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575721.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575890.fa	4340749.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575946.fa	4347700.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575154.fa	4345222.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577043.fa	4294945.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577283.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575908.fa	4339714.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575867.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575695.fa	4350942.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575683.fa	4360189.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575169.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577312.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575862.fa	4347364.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575685.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575918.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575163.fa	4346918.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575656.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575653.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575882.fa	4341250.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577339.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575718.fa	4360189.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575927.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575690.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575687.fa	4366042.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577333.fa	4348906.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577044.fa	4302294.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575924.fa	4347209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575875.fa	4341406.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05575411.fa	4302765.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__09/SAMN05577366.fa	4343965.00000000
