#Path	Size (est.)
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA897879.fa	4323179.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798853.fa	4303566.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02628484.fa	4315876.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02586032.fa	4311123.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02671141.fa	4354558.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02673327.fa	4337405.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908885.fa	4350064.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599009.fa	4350612.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231152.fa	4337405.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403539.fa	4333485.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403491.fa	4311979.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599129.fa	4362888.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02350454.fa	4352211.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798693.fa	4330458.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231188.fa	4337405.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN00116417.fa	4262373.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056375.fa	4314974.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231187.fa	4337405.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231183.fa	4337405.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414863.fa	4335337.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02894332.fa	4317839.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231105.fa	4335716.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02671142.fa	4356261.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414939.fa	4337335.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02671143.fa	4356261.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231160.fa	4339959.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798709.fa	4305883.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02584586.fa	4341271.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599167.fa	4354970.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414870.fa	4340420.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599168.fa	4339132.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02358678.fa	4289446.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02904797.fa	4289280.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02586100.fa	4335996.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03161711.fa	4368858.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02904801.fa	4295032.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02358712.fa	4271644.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798681.fa	4271488.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056361.fa	4322467.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231154.fa	4343198.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599121.fa	4341702.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA897901.fa	4322246.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414938.fa	4323094.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03018406.fa	4320559.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02585961.fa	4320947.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908775.fa	4341217.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA897798.fa	4298501.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03018390.fa	4311477.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056393.fa	4315360.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02585971.fa	4370629.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4791114.fa	4305087.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02628506.fa	4319198.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02671078.fa	4356261.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798750.fa	4322340.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231155.fa	4337405.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599122.fa	4346583.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA919799.fa	4326569.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02360605.fa	4327039.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231107.fa	4335716.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403511.fa	4330261.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908792.fa	4342836.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02894331.fa	4332143.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02339334.fa	4371671.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02585954.fa	4337054.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02350476.fa	4306489.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02671140.fa	4356261.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02585968.fa	4364766.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02053791.fa	4359478.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02894303.fa	4306727.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403634.fa	4338094.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA897834.fa	4322101.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03225300.fa	4327108.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798717.fa	4316600.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02350487.fa	4370783.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599078.fa	4324486.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798781.fa	4308195.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056420.fa	4351544.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02339313.fa	4370581.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02671139.fa	4356261.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02584664.fa	4340226.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798715.fa	4328057.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02358674.fa	4336078.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02053749.fa	4306489.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02585974.fa	4363056.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599109.fa	4350457.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056410.fa	4314998.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA897876.fa	4332282.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599053.fa	4339015.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02364091.fa	4342491.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403518.fa	4327111.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02364077.fa	4312462.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02419601.fa	4352869.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908856.fa	4327065.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02360600.fa	4335559.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908786.fa	4361537.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908877.fa	4346624.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414973.fa	4337447.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02628501.fa	4304663.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414923.fa	4359974.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908793.fa	4374653.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056399.fa	4300669.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02894311.fa	4325893.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02380991.fa	4333431.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056359.fa	4305515.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02336788.fa	4368598.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA897791.fa	4299218.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02894341.fa	4301067.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414961.fa	4357644.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798730.fa	4292035.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414976.fa	4323650.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01925695.fa	4312462.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231104.fa	4338292.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02904805.fa	4319370.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231121.fa	4336089.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403543.fa	4330332.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599054.fa	4345364.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414883.fa	4357644.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231108.fa	4321992.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02894335.fa	4313513.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN00116416.fa	4248645.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231147.fa	4337405.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231127.fa	4360192.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03018380.fa	4313149.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03018397.fa	4276062.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403523.fa	4324345.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798645.fa	4286926.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798721.fa	4317863.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414857.fa	4326114.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03177547.fa	4362686.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02567766.fa	4328956.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798744.fa	4331281.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599092.fa	4337054.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798643.fa	4323875.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03018389.fa	4322853.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908892.fa	4329912.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403449.fa	4350946.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908764.fa	4389144.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02419665.fa	4362736.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN00254042.fa	4358696.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908796.fa	4315889.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908801.fa	4324852.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599044.fa	4347165.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02567706.fa	4326117.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403448.fa	4303973.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02671095.fa	4318563.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02693393.fa	4318563.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02904756.fa	4303289.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414860.fa	4335337.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403555.fa	4327111.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414872.fa	4332878.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02584610.fa	4334129.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798756.fa	4353291.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798638.fa	4308704.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4888771.fa	4298886.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN00103265.fa	4146486.75000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403548.fa	4340342.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02053747.fa	4311123.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403598.fa	4357491.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056400.fa	4312676.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02053796.fa	4300789.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03225247.fa	4303421.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414867.fa	4321854.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02358710.fa	4146423.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414927.fa	4343441.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056428.fa	4347498.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231138.fa	4333582.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414871.fa	4340763.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02693394.fa	4318563.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908898.fa	4281655.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02350451.fa	4332622.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056427.fa	4379156.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403591.fa	4335337.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908773.fa	4365472.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403587.fa	4333314.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02599157.fa	4347146.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01925692.fa	4309266.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403494.fa	4319489.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414881.fa	4360223.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03225262.fa	4268346.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN00015206.fa	4328216.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414893.fa	4322575.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414930.fa	4375972.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02585931.fa	4302452.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414955.fa	4345629.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02402664.fa	4330167.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056360.fa	4305515.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5056406.fa	4299216.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01925685.fa	4320514.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA897818.fa	4297159.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN00114874.fa	4273030.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03018361.fa	4285492.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403457.fa	4326798.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA897900.fa	4319467.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02380999.fa	4352683.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA919903.fa	4298740.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02350493.fa	4302452.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908894.fa	4288471.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403500.fa	4291341.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02894339.fa	4332576.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4791115.fa	4295188.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02894306.fa	4286786.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02894333.fa	4294263.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02419645.fa	4312431.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414949.fa	4346913.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403629.fa	4326939.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414884.fa	4350114.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03018371.fa	4324554.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02419605.fa	4344332.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03225293.fa	4303816.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02053808.fa	4311123.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02567718.fa	4325154.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02584587.fa	4345004.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02904806.fa	4305695.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414944.fa	4348562.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02904804.fa	4307520.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403588.fa	4324756.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02567722.fa	4331970.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA4798812.fa	4336810.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414854.fa	4337603.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02350435.fa	4333650.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN00116422.fa	4243441.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02904765.fa	4311567.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02585906.fa	4318524.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02231166.fa	4334601.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01925700.fa	4323708.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA787707.fa	4317140.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908798.fa	4342209.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN03177546.fa	4362686.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02403586.fa	4323896.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414971.fa	4351813.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02567680.fa	4343441.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA897799.fa	4305376.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA961615.fa	4287555.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908806.fa	4372704.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02350488.fa	4309440.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN00103266.fa	4197503.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA95533918.fa	4340288.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01908874.fa	4338816.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414876.fa	4370095.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA5094439.fa	4343309.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02414842.fa	4321433.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02419683.fa	4339903.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMEA961670.fa	4319983.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02053797.fa	4329654.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02339315.fa	4311451.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02585930.fa	4326263.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02380998.fa	4352657.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN02585923.fa	4311123.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__07/SAMN01925693.fa	4307579.50000000
