#Path	Size (est.)
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08214924.fa	4369607.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629032.fa	4359442.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379692.fa	4304526.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379963.fa	4334667.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612868.fa	4325602.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379677.fa	4273125.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08375360.fa	4329569.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612955.fa	4304091.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08708979.fa	4382025.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08619643.fa	4335821.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215068.fa	4420729.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612977.fa	4397419.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08102618.fa	4246200.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612916.fa	4316889.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08436186.fa	4302569.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629505.fa	4302653.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629422.fa	4283163.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612915.fa	4331336.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08708920.fa	4216874.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612815.fa	4305504.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08613074.fa	4293121.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379716.fa	4351851.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08613036.fa	4336544.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08138588.fa	4428737.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215390.fa	4389059.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08708826.fa	4317245.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379968.fa	4278226.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612931.fa	4330488.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612704.fa	4299418.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08613013.fa	4310187.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612993.fa	4271915.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08436072.fa	4241460.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08138587.fa	4330015.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379663.fa	4300448.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08708663.fa	4402491.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08613043.fa	4325141.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08619645.fa	4254536.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08708488.fa	4298677.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08708685.fa	4290538.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08436221.fa	4357451.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08619646.fa	4214668.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08619630.fa	4356072.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08708371.fa	4260246.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612870.fa	4302981.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08138586.fa	4327292.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08613006.fa	4307858.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08709185.fa	4372101.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379816.fa	4295116.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379708.fa	4286153.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612968.fa	4388910.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08436241.fa	4335337.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612919.fa	4345627.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379754.fa	4309879.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379967.fa	4317296.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612906.fa	4314119.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08143569.fa	4361722.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08143538.fa	4347287.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08436209.fa	4326879.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379746.fa	4292713.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612863.fa	4317046.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612689.fa	4311163.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629049.fa	4300835.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612720.fa	4293329.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08613020.fa	4279541.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629325.fa	4186037.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379814.fa	4311395.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08143541.fa	4369043.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612825.fa	4292055.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612994.fa	4316076.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629410.fa	4364347.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08214808.fa	4387587.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379724.fa	4325661.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629562.fa	4310735.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215090.fa	4336817.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629420.fa	4272631.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612805.fa	4391439.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629387.fa	4355968.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612844.fa	4310153.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612806.fa	4325167.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379942.fa	4302407.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629575.fa	4304673.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08708549.fa	4328212.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629344.fa	4237483.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612807.fa	4322632.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612914.fa	4312676.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379775.fa	4320956.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612748.fa	4340691.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379891.fa	4341125.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379718.fa	4315538.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629218.fa	4364615.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215269.fa	4367429.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629041.fa	4342918.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215033.fa	4331145.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08347740.fa	4394051.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379685.fa	4297671.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08436149.fa	4349979.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08435986.fa	4344083.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629421.fa	4327053.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379877.fa	4301102.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612719.fa	4301499.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629237.fa	4366924.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379795.fa	4354566.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215202.fa	4347899.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629086.fa	4322017.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08436173.fa	4265496.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612713.fa	4319164.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215036.fa	4339268.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08143510.fa	4331449.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08613066.fa	4371742.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612794.fa	4322171.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612913.fa	4313345.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215017.fa	4328249.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08214863.fa	4363529.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629216.fa	4355143.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215205.fa	4356618.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08619638.fa	4321779.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612925.fa	4303342.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08637015.fa	4376855.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612725.fa	4283844.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08436133.fa	4304519.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215170.fa	4363293.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08637018.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629039.fa	4336496.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215479.fa	4335708.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612978.fa	4369725.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08612717.fa	4317915.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08143563.fa	4318092.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215416.fa	4363529.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08637006.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08637019.fa	4360604.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08636973.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08619627.fa	4236958.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08637027.fa	4371347.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08214822.fa	4372063.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08379932.fa	4325324.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08636968.fa	4372728.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215260.fa	4363529.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08636969.fa	4371850.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08629085.fa	4351893.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08214891.fa	4358554.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215436.fa	4332479.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08637049.fa	4377734.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08637051.fa	4373417.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08436138.fa	4320305.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08215482.fa	4335708.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08214801.fa	4383120.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08214939.fa	4378470.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08143495.fa	4369293.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__11/SAMN08637023.fa	4371850.50000000
