#Path	Size (est.)
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533537.fa	4285070.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534814.fa	4308350.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2627007.fa	4489304.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534820.fa	4298289.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534519.fa	4328249.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2340913.fa	4582553.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2683088.fa	4511943.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534315.fa	4323305.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533762.fa	4286960.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535183.fa	4308985.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533544.fa	4283773.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534193.fa	4299048.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534106.fa	4228383.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535187.fa	4332102.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533653.fa	4271944.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533892.fa	4266398.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534813.fa	4290632.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535336.fa	4256644.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533584.fa	4303890.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2627030.fa	4578671.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534278.fa	4253698.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534836.fa	4322192.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534719.fa	4247186.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535114.fa	4301509.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534139.fa	4254401.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535056.fa	4356906.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534218.fa	4283120.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2144858.fa	4505231.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2627044.fa	4516680.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534213.fa	4324646.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535149.fa	4314877.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533911.fa	4323163.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534410.fa	4289687.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534795.fa	4286476.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534125.fa	4288735.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533782.fa	4295913.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534513.fa	4306996.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA23766418.fa	4227128.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534638.fa	4335722.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533580.fa	4492732.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533680.fa	4324063.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533354.fa	4355345.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534984.fa	4248589.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534682.fa	4283927.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA23752168.fa	4492369.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534700.fa	4352104.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534425.fa	4276855.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534748.fa	4297539.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534022.fa	4305048.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534323.fa	4275616.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534065.fa	4323008.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534759.fa	4287286.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534471.fa	4290043.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535278.fa	4309878.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534851.fa	4337766.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535168.fa	4252913.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533357.fa	4344072.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535274.fa	4247511.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534602.fa	4303224.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535312.fa	4331470.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533786.fa	4315623.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534052.fa	4346116.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533729.fa	4286296.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533946.fa	4290566.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534966.fa	4336010.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533384.fa	4307506.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534006.fa	4284774.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534155.fa	4333871.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534380.fa	4305966.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535238.fa	4321484.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534544.fa	4289200.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535081.fa	4276652.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534731.fa	4320855.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533797.fa	4264830.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534272.fa	4289797.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535102.fa	4327485.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533527.fa	4319807.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535310.fa	4275450.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535330.fa	4274011.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535019.fa	4309177.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534858.fa	4285139.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533428.fa	4274444.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA23761168.fa	4358202.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533454.fa	4285067.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2340947.fa	4493191.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534190.fa	4307362.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533761.fa	4269219.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533940.fa	4328363.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2627037.fa	4429026.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534177.fa	4330712.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533824.fa	4319468.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533480.fa	4345447.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533860.fa	4306961.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534959.fa	4341505.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535001.fa	4489189.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533980.fa	4350495.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533872.fa	4271108.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533787.fa	4262092.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534961.fa	4322046.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535204.fa	4301102.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2627040.fa	4387533.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534291.fa	4302838.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533344.fa	4267654.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534803.fa	4279070.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533525.fa	4336646.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534635.fa	4324783.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534469.fa	4360353.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534354.fa	4314250.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533599.fa	4292779.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534743.fa	4343097.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2340931.fa	4425860.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534825.fa	4331272.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534210.fa	4228367.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA23788918.fa	4189846.75000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535106.fa	4303596.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534717.fa	4326444.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535270.fa	4319390.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA23793418.fa	4434286.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533953.fa	4321433.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533604.fa	4288563.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2340930.fa	4375715.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534591.fa	4346553.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534122.fa	4324465.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2627013.fa	4417033.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534075.fa	4241374.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534334.fa	4296083.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533683.fa	4374883.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534355.fa	4316936.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534059.fa	4308745.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534850.fa	4331193.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534246.fa	4320357.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2340938.fa	4414438.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535303.fa	4269196.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535247.fa	4295304.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533861.fa	4301896.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534852.fa	4228386.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534553.fa	4343231.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534377.fa	4320575.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533641.fa	4341731.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535210.fa	4283382.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2267013.fa	4355765.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534255.fa	4313383.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533749.fa	4298009.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2297093.fa	4461964.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA23755918.fa	4436916.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2297143.fa	4375664.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA23791168.fa	4333723.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA23781418.fa	4293525.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535128.fa	4359319.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535192.fa	4346294.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534170.fa	4266535.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2627024.fa	4405868.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533926.fa	4400715.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2267066.fa	4324464.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2627017.fa	4381334.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534979.fa	4314827.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535361.fa	4334771.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534259.fa	4324908.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA23770168.fa	4320132.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2340946.fa	4380288.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2340942.fa	4378292.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534433.fa	4305280.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2533460.fa	4318003.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534921.fa	4255153.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534503.fa	4325404.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534252.fa	4316550.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2535220.fa	4309503.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2340919.fa	4381728.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534830.fa	4303901.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2297034.fa	4324298.50000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534179.fa	4340458.00000000
/home/ktruong/Documents/data/tuberculosis/mycobacterium_tuberculosis__04/SAMEA2534997.fa	4302200.50000000
